level_0,index,Participant,State,Activity,Minute,MET (Google Fit),Datetime,Watch Intensity,MET (Ainsworth),MET (Freedson),MET (VM3),model_classification,scaled_intensity,estimation
1221,1241,P415,lab,pushups,2,0.9282621565679056,2019-11-26 20:09:00,1.133685414991498,3.8,1.439008,1.7942280000000002,1,1.7440702454792447,1.7440702454792447
1222,1242,P415,lab,pushups,3,0.9282621565679056,2019-11-26 20:10:00,1.4972125976152808,3.8,1.439008,1.6772869763484333,1,1.8864656605488936,1.8864656605488936
1223,1243,P415,lab,pushups,4,0.9282621565679056,2019-11-26 20:11:00,1.7635380303020098,3.8,1.439008,1.519794,1,1.9907866641594487,1.9907866641594487
1224,1244,P415,lab,pushups,5,0.9282621565679056,2019-11-26 20:12:00,1.4657381885522016,3.8,1.439008,1.5934164832374835,1,1.8741369771468404,1.8741369771468404
1225,1245,P415,lab,breathing,1,0.9282621565679056,2019-11-26 20:14:00,0.7057285830204164,1.0,1.439008,0.668876,0,1.576437414612012,1.5
1226,1246,P415,lab,breathing,2,0.9282621565679056,2019-11-26 20:15:00,0.08901454765440235,1.0,1.439008,0.668876,0,1.3348674433889678,1.3348674433889678
1227,1247,P415,lab,breathing,3,0.9282621565679056,2019-11-26 20:16:00,0.022228434313093823,1.0,1.439008,0.668876,0,1.3087069888626104,1.3087069888626104
1228,1248,P415,lab,breathing,4,0.9282621565679056,2019-11-26 20:17:00,0.061055331388783676,1.0,1.439008,0.668876,0,1.3239156785816435,1.3239156785816435
1229,1249,P415,lab,breathing,5,0.9282621565679056,2019-11-26 20:18:00,0.3899950679434608,1.0,1.439008,0.668876,0,1.4527630180887934,1.4527630180887934
1230,1250,P415,lab,running,1,8.61957716813055,2019-11-26 20:21:00,17.719248478314086,6.0,7.434898,7.888281596810932,1,8.24071822519802,8.24071822519802
1231,1251,P415,lab,running,2,8.61957716813055,2019-11-26 20:22:00,16.86993893076557,6.0,7.349833,7.700332081481631,1,7.908039428875528,7.908039428875528
1232,1252,P415,lab,running,3,8.61957716813055,2019-11-26 20:23:00,15.955633038648779,6.0,6.587428,6.803760115082534,1,7.54990123940392,7.54990123940392
1233,1253,P415,lab,running,4,8.61957716813055,2019-11-26 20:24:00,15.587265971103955,6.0,6.7027030000000005,6.985986778155232,1,7.405610017211275,7.405610017211275
1234,1254,P415,lab,running,5,8.61957716813055,2019-11-26 20:25:00,14.639393944702494,6.0,6.6200230000000015,6.908635398195255,1,7.0343238051096915,7.0343238051096915
1235,1255,P415,lab,breathing,1,3.7130486262716222,2019-11-26 20:28:00,0.6998409472911561,1.0,1.439008,0.683547,0,1.5741311982586823,1.5
1236,1256,P415,lab,breathing,2,3.7130486262716222,2019-11-26 20:29:00,0.08789146805790818,1.0,1.439008,0.668876,0,1.334427527495623,1.334427527495623
1237,1257,P415,lab,breathing,3,3.7130486262716222,2019-11-26 20:30:00,0.14978512482784956,1.0,1.439008,0.668876,0,1.3586715823206927,1.3586715823206927
1238,1258,P415,lab,breathing,4,3.7130486262716222,2019-11-26 20:31:00,0.11112480414186064,1.0,1.439008,0.668876,0,1.3435281414063875,1.3435281414063875
1239,1259,P415,lab,breathing,5,3.7130486262716222,2019-11-26 20:32:00,0.06736339831980542,1.0,1.439008,0.668876,0,1.3263865799388594,1.3263865799388594
1240,1260,P415,lab,lie down,1,0.9282621565679056,2019-11-26 20:34:00,0.1272212357552222,1.3,1.439008,0.668876,0,1.3498331941514994,1.3498331941514994
1241,1261,P415,lab,lie down,2,0.9282621565679056,2019-11-26 20:35:00,0.049887509260918936,1.3,1.439008,0.668876,0,1.3195411868150484,1.3195411868150484
1242,1262,P415,lab,lie down,3,0.9282621565679056,2019-11-26 20:36:00,0.054007863003121805,1.3,1.439008,0.668876,0,1.321155149977638,1.321155149977638
1243,1263,P415,lab,lie down,4,0.9282621565679056,2019-11-26 20:37:00,0.06706052441321238,1.3,1.439008,0.668876,0,1.3262679427152777,1.3262679427152777
1244,1264,P415,lab,lie down,5,0.9282621565679056,2019-11-26 20:38:00,0.049495729560860166,1.3,1.439008,0.668876,0,1.3193877247476369,1.3193877247476369
1245,1265,P415,lab,breathing,1,0.7956532770582048,2019-11-26 20:43:00,1.623880286325064,1.0,1.439008,0.681821,0,1.9360820275549595,1.5
1246,1266,P415,lab,breathing,2,0.7956532770582048,2019-11-26 20:44:00,0.034058240265320325,1.0,1.439008,0.668876,0,1.3133407830031274,1.3133407830031274
1247,1267,P415,lab,breathing,3,0.7956532770582048,2019-11-26 20:45:00,0.021495505394752826,1.0,1.439008,0.668876,0,1.3084198969406515,1.3084198969406515
1248,1268,P415,lab,breathing,4,0.7956532770582048,2019-11-26 20:46:00,0.35769864841190124,1.0,1.439008,0.668876,0,1.4401123490761838,1.4401123490761838
1249,1269,P415,lab,breathing,5,0.7956532770582048,2019-11-26 20:47:00,0.12377557550454135,1.0,1.439008,0.668876,0,1.3484835118030063,1.3484835118030063
1250,1270,P415,lab,stairs,1,2.9173953492134177,2019-11-26 20:50:00,3.986474113239799,8.0,4.118953,5.116373607344382,1,2.8615218425265962,2.8615218425265962
1251,1271,P415,lab,stairs,2,2.9173953492134177,2019-11-26 20:51:00,4.979567730087091,8.0,3.926563,4.587993890119789,1,3.250521577713764,3.250521577713764
1252,1272,P415,lab,stairs,3,2.9173953492134177,2019-11-26 20:52:00,6.580373608696524,8.0,3.960748,4.588067527934301,1,3.877565244394472,3.877565244394472
1253,1273,P415,lab,stairs,4,2.9173953492134177,2019-11-26 20:53:00,6.363128111057463,8.0,4.060918,4.937945363295472,-1,3.792469096741764,3.792469096741764
1254,1274,P415,lab,stairs,5,2.9173953492134177,2019-11-26 20:54:00,5.188641987979796,8.0,4.0442230000000015,4.712726590004778,1,3.3324170099016266,3.3324170099016266
1255,1275,P415,lab,breathing,1,0.9282621565679056,2019-11-26 20:57:00,0.060047093523481525,1.0,1.439008,0.668876,0,1.3235207467686154,1.3235207467686154
1256,1276,P415,lab,breathing,2,0.9282621565679056,2019-11-26 20:58:00,0.6163785028121963,1.0,1.452523,0.7055915537885513,0,1.5414385414440517,1.5
1257,1277,P415,lab,breathing,3,0.9282621565679056,2019-11-26 20:59:00,0.02460559886579396,1.0,1.439008,0.668876,0,1.309638136103726,1.309638136103726
1258,1278,P415,lab,breathing,4,0.9282621565679056,2019-11-26 21:00:00,0.29190554832168625,1.0,1.442188,0.7234637346021979,0,1.4143408628053462,1.4143408628053462
1259,1279,P415,lab,breathing,5,0.9282621565679056,2019-11-26 21:01:00,0.04730792614448269,1.0,1.439008,0.668876,0,1.3185307512104247,1.3185307512104247
1260,1280,P429,lab,computer,1,1.0954646568192674,2020-03-02 14:40:00,1.5446215509011465,1.3,1.439008,0.668876,0,1.9065728830388804,1.5
1261,1281,P429,lab,computer,2,1.0954646568192674,2020-03-02 14:41:00,1.1265982643526535,1.3,1.439008,0.668876,0,1.7424151384112871,1.5
1262,1282,P429,lab,computer,3,1.0954646568192674,2020-03-02 14:42:00,1.5054946840211976,1.3,1.439008,0.668876,0,1.8912077624151244,1.5
1263,1283,P429,lab,computer,4,1.0954646568192674,2020-03-02 14:43:00,0.6776809373340985,1.3,1.439008,0.668876,0,1.5661253040911003,1.5
1264,1284,P429,lab,computer,5,1.0954646568192674,2020-03-02 14:44:00,0.5071549575157741,1.3,1.439008,0.668876,1,1.4991597518164446,1.5
1265,1285,P429,lab,breathing,1,1.232397738921676,2020-03-02 14:47:00,0.03330841603718191,1.0,1.439008,0.668876,0,1.3130802149778014,1.3130802149778014
1266,1286,P429,lab,breathing,2,1.232397738921676,2020-03-02 14:48:00,0.015941447489343185,1.0,1.439008,0.668876,0,1.3062602064290652,1.3062602064290652
1267,1287,P429,lab,breathing,3,1.232397738921676,2020-03-02 14:49:00,0.017857726279975013,1.0,1.439008,0.668876,0,1.3070127291101463,1.3070127291101463
1268,1288,P429,lab,breathing,4,1.232397738921676,2020-03-02 14:50:00,0.01650817634834455,1.0,1.439008,0.668876,0,1.3064827608519949,1.3064827608519949
1269,1289,P429,lab,breathing,5,1.232397738921676,2020-03-02 14:51:00,0.018064336957654213,1.0,1.439008,0.668876,0,1.3070938651232709,1.3070938651232709
1270,1290,P429,lab,slow walk,1,3.56026013466262,2020-03-02 14:54:00,3.1689572126325447,2.8,2.373133,2.9000397890739893,1,2.5444494974008003,2.5444494974008003
1271,1291,P429,lab,slow walk,2,3.56026013466262,2020-03-02 14:55:00,3.4192441382173167,2.8,2.482843,3.1210979029890016,1,2.6427371730779408,2.6427371730779408
1272,1292,P429,lab,slow walk,3,3.56026013466262,2020-03-02 14:56:00,3.5405249768541007,2.8,2.598913,3.2643787371056656,1,2.6903641584106053,2.6903641584106053
1273,1293,P429,lab,slow walk,4,3.56026013466262,2020-03-02 14:57:00,7.1404031912974775,2.8,2.540878,3.2128990024050488,1,4.104036333222519,4.104036333222519
1274,1294,P429,lab,slow walk,5,3.56026013466262,2020-03-02 14:58:00,4.439321116044233,2.8,2.498743,3.1019561601794794,1,3.0433214022705704,3.0433214022705704
1275,1295,P429,lab,breathing,1,1.0954646568192674,2020-03-02 15:01:00,2.224336317182768,1.0,1.452523,0.7915708075388685,0,2.173496871757673,1.5
1276,1296,P429,lab,breathing,2,1.0954646568192674,2020-03-02 15:02:00,1.4557731983037934,1.0,1.439008,0.668876,0,1.8716821349739,1.5
1277,1297,P429,lab,breathing,3,1.0954646568192674,2020-03-02 15:03:00,0.7959673399699323,1.0,1.439008,0.668876,0,1.6125763744061925,1.5
1278,1298,P429,lab,breathing,4,1.0954646568192674,2020-03-02 15:04:00,0.1409025606845762,1.0,1.439008,0.668876,0,1.3553324355808332,1.3553324355808332
1279,1299,P429,lab,breathing,5,1.0954646568192674,2020-03-02 15:05:00,0.3783867440362605,1.0,1.439008,0.668876,0,1.4485924743830396,1.4485924743830396
1280,1300,P429,lab,fast walk,1,5.7511894483011545,2020-03-02 15:08:00,6.071057320551732,4.3,2.866828,3.2914740745272426,1,3.684104209780665,3.684104209780665
1281,1301,P429,lab,fast walk,2,5.7511894483011545,2020-03-02 15:09:00,7.568412339229409,4.3,2.879548,3.2419577887235924,1,4.272115525615389,4.272115525615389
1282,1302,P429,lab,fast walk,3,5.7511894483011545,2020-03-02 15:10:00,5.832862332075853,4.3,2.868418,3.2891050258488863,1,3.5905650378061877,3.5905650378061877
1283,1303,P429,lab,fast walk,4,5.7511894483011545,2020-03-02 15:11:00,5.339676541167509,4.3,3.052858,3.326065893115846,1,3.3968909777164815,3.3968909777164815
1284,1304,P429,lab,fast walk,5,5.7511894483011545,2020-03-02 15:12:00,5.2411032690209005,4.3,2.703853,3.1032809120598244,1,3.3581812537445077,3.3581812537445077
1285,1305,P429,lab,breathing,1,1.506263903126493,2020-03-02 15:14:00,0.3467657890553861,1.0,1.459678,0.9245192665845124,0,1.4361749253620502,1.4361749253620502
1286,1306,P429,lab,breathing,2,1.506263903126493,2020-03-02 15:15:00,0.040700586167993685,1.0,1.439008,0.668876,0,1.3159831201881709,1.3159831201881709
1287,1307,P429,lab,breathing,3,1.506263903126493,2020-03-02 15:16:00,0.02058164529432059,1.0,1.439008,0.668876,0,1.3080824121070798,1.3080824121070798
1288,1308,P429,lab,breathing,4,1.506263903126493,2020-03-02 15:17:00,0.034392506933664635,1.0,1.439008,0.668876,0,1.3135059374728502,1.3135059374728502
1289,1309,P429,lab,breathing,5,1.506263903126493,2020-03-02 15:18:00,0.04185120318065458,1.0,1.439008,0.668876,0,1.3164349674890432,1.3164349674890432
1290,1310,P429,lab,standing,1,0.958531574716859,2020-03-02 15:20:00,1.0167527525255429,1.8,1.439008,0.668876,0,1.6992788059167812,1.5
1291,1311,P429,lab,standing,2,0.958531574716859,2020-03-02 15:21:00,0.6390211173143805,1.8,1.439008,0.668876,0,1.5509435927693571,1.5
1292,1312,P429,lab,standing,3,0.958531574716859,2020-03-02 15:22:00,0.783399049571448,1.8,1.439008,0.668876,0,1.6076408067667076,1.5
1293,1313,P429,lab,standing,4,0.958531574716859,2020-03-02 15:23:00,0.06734149705364978,1.8,1.439008,0.668876,0,1.3264450058929682,1.3264450058929682
1294,1314,P429,lab,standing,5,0.958531574716859,2020-03-02 15:24:00,0.7651470529274781,1.8,1.4517280000000001,0.8359194534904018,0,1.6004732476846206,1.5
1295,1315,P429,lab,breathing,1,0.958531574716859,2020-03-02 15:26:00,0.035565815300041416,1.0,1.439008,0.668876,0,1.3139666956683262,1.3139666956683262
1296,1316,P429,lab,breathing,2,0.958531574716859,2020-03-02 15:27:00,0.8247853383006922,1.0,1.439008,0.668876,0,1.6238932023506818,1.5
1297,1317,P429,lab,breathing,3,0.958531574716859,2020-03-02 15:28:00,0.04387429078885308,1.0,1.439008,0.668876,0,1.3172294339927826,1.3172294339927826
1298,1318,P429,lab,breathing,4,0.958531574716859,2020-03-02 15:29:00,0.046482227794258583,1.0,1.439008,0.668876,0,1.318253570854805,1.318253570854805
1299,1319,P429,lab,breathing,5,0.958531574716859,2020-03-02 15:30:00,0.02696163038174745,1.0,1.439008,0.668876,0,1.3105878322509124,1.3105878322509124
1300,1320,P429,lab,squats,1,0.958531574716859,2020-03-02 15:32:00,3.5667632226776163,5.0,1.9160080000000002,1.5040183607134296,1,2.7006679175454997,2.7006679175454997
1301,1321,P429,lab,squats,2,0.958531574716859,2020-03-02 15:33:00,2.8302048204244,5.0,1.730773,1.2816053922532198,0,2.411421432980662,1.5
1302,1322,P429,lab,squats,3,0.958531574716859,2020-03-02 15:34:00,6.856778892973449,5.0,1.853998,1.4663290941792124,1,3.992657071270673,3.992657071270673
1303,1323,P429,lab,squats,4,0.958531574716859,2020-03-02 15:35:00,7.772565373463728,5.0,1.670353,1.0574426484581507,1,4.352286422159207,4.352286422159207
1304,1324,P429,lab,squats,5,0.958531574716859,2020-03-02 15:36:00,8.053969837425136,5.0,1.671148,0.9686290837806344,1,4.462793955156852,4.462793955156852
1305,1325,P429,lab,breathing,1,1.0954646568192674,2020-03-02 15:39:00,1.7351098225364616,1.0,1.439008,0.668876,0,1.9813776273100685,1.5
1306,1326,P429,lab,breathing,2,1.0954646568192674,2020-03-02 15:40:00,2.552354726439599,1.0,1.439008,0.6861360000000001,0,2.3023097010728306,1.5
1307,1327,P429,lab,breathing,3,1.0954646568192674,2020-03-02 15:41:00,2.695633373182727,1.0,1.439008,0.73619,0,2.358575225648857,1.5
1308,1328,P429,lab,breathing,4,1.0954646568192674,2020-03-02 15:42:00,0.02150774250358364,1.0,1.439008,0.668876,0,1.3084460904811572,1.3084460904811572
1309,1329,P429,lab,breathing,5,1.0954646568192674,2020-03-02 15:43:00,0.04065027964621115,1.0,1.439008,0.668876,0,1.3159633648170672,1.3159633648170672
1310,1330,P429,lab,reading,1,0.958531574716859,2020-03-02 15:45:00,2.7213847515272738,1.3,1.439008,0.668876,0,2.3686877919247604,1.5
1311,1331,P429,lab,reading,2,0.958531574716859,2020-03-02 15:46:00,0.9752493826039492,1.3,1.439008,0.668876,0,1.6829804325485709,1.5
1312,1332,P429,lab,reading,3,0.958531574716859,2020-03-02 15:47:00,0.6478602262949185,1.3,1.439008,0.668876,0,1.5544147108660145,1.5
1313,1333,P429,lab,reading,4,0.958531574716859,2020-03-02 15:48:00,0.6953517396251025,1.3,1.439008,0.668876,0,1.573064628150778,1.5
1314,1334,P429,lab,reading,5,0.958531574716859,2020-03-02 15:49:00,0.6864311656215683,1.3,1.439008,0.668876,0,1.5695615187395902,1.5
1315,1335,P429,lab,breathing,1,0.958531574716859,2020-03-02 15:55:00,0.044534245775471284,1.0,1.439008,0.668876,0,1.3174885983160276,1.3174885983160276
1316,1336,P429,lab,breathing,2,0.958531574716859,2020-03-02 15:56:00,0.16087613749124108,1.0,1.439008,0.668876,0,1.3631760591928104,1.3631760591928104
1317,1337,P429,lab,breathing,3,0.958531574716859,2020-03-02 15:57:00,0.06174554101969541,1.0,1.439008,0.668876,0,1.3242474739584345,1.3242474739584345
1318,1338,P429,lab,breathing,4,0.958531574716859,2020-03-02 15:58:00,0.030000132730646563,1.0,1.439008,0.668876,0,1.3117810521233249,1.3117810521233249
1319,1339,P429,lab,breathing,5,0.958531574716859,2020-03-02 15:59:00,0.04674533139942269,1.0,1.439008,0.668876,0,1.3183568916405533,1.3183568916405533
1320,1340,P429,lab,aerobics,1,2.3278623957409432,2020-03-02 16:01:00,10.604104548639713,7.3,2.8731880000000003,3.3029422942397635,1,5.464231856250813,5.464231856250813
1321,1341,P429,lab,aerobics,2,2.3278623957409432,2020-03-02 16:02:00,12.350949282478636,7.3,5.650918000000001,6.322949046218628,1,6.150217783229361,6.150217783229361
1322,1342,P429,lab,aerobics,3,2.3278623957409432,2020-03-02 16:03:00,8.407618365536381,7.3,3.130768,4.430320875950995,1,4.601671732146137,4.601671732146137
1323,1343,P429,lab,aerobics,4,2.3278623957409432,2020-03-02 16:04:00,9.854337016997963,7.3,3.238093,5.848982298435004,1,5.1697981465751,5.1697981465751
1324,1344,P429,lab,aerobics,5,2.3278623957409432,2020-03-02 16:05:00,11.68306308038226,7.3,4.073638,5.2203995255606435,1,5.887938871666112,5.887938871666112
1325,1345,P429,lab,breathing,1,0.958531574716859,2020-03-02 16:07:00,0.03611188243952674,1.0,1.439008,0.668876,0,1.314181136234002,1.314181136234002
1326,1346,P429,lab,breathing,2,0.958531574716859,2020-03-02 16:08:00,0.01863411038141284,1.0,1.439008,0.668876,0,1.3073176151467811,1.3073176151467811
1327,1347,P429,lab,breathing,3,0.958531574716859,2020-03-02 16:09:00,1.168148505177442,1.0,1.439008,0.668876,0,1.7587319179831815,1.5
1328,1348,P429,lab,breathing,4,0.958531574716859,2020-03-02 16:10:00,0.03147789574024077,1.0,1.439008,0.668876,0,1.3123613696571923,1.3123613696571923
1329,1349,P429,lab,breathing,5,0.958531574716859,2020-03-02 16:11:00,0.04445824708506059,1.0,1.439008,0.668876,0,1.3174587536303033,1.3174587536303033
1330,1350,P429,lab,sweeping,1,0.958531574716859,2020-03-02 16:13:00,2.3079652611845334,2.3,1.4572930000000002,1.5047524245993542,1,2.2063379580671665,2.2063379580671665
1331,1351,P429,lab,sweeping,2,0.958531574716859,2020-03-02 16:14:00,2.3922830111135767,2.3,1.449343,1.3306630920613367,1,2.2394495384643016,2.2394495384643016
1332,1352,P429,lab,sweeping,3,0.958531574716859,2020-03-02 16:15:00,3.1771683560492523,2.3,1.510558,1.4819291808325947,1,2.5476740134205413,2.5476740134205413
1333,1353,P429,lab,sweeping,4,0.958531574716859,2020-03-02 16:16:00,4.007980141334333,2.3,1.443778,0.7468999822490496,1,2.8739338015019924,2.8739338015019924
1334,1354,P429,lab,sweeping,5,0.958531574716859,2020-03-02 16:17:00,2.5043108077944107,2.3,1.439008,0.668876,1,2.2834428542208656,2.2834428542208656
1335,1355,P429,lab,breathing,1,0.958531574716859,2020-03-02 16:19:00,1.5152438361955234,1.0,1.439008,0.668876,0,1.8950362544739818,1.5
1336,1356,P429,lab,breathing,2,0.958531574716859,2020-03-02 16:20:00,0.10777703376595714,1.0,1.439008,0.668876,0,1.3423240411598911,1.3423240411598911
1337,1357,P429,lab,breathing,3,0.958531574716859,2020-03-02 16:21:00,0.14521703767922267,1.0,1.439008,0.668876,0,1.3570267306966308,1.3570267306966308
1338,1358,P429,lab,breathing,4,0.958531574716859,2020-03-02 16:22:00,0.029882474723158144,1.0,1.439008,0.668876,0,1.3117348478237842,1.3117348478237842
1339,1359,P429,lab,breathing,5,0.958531574716859,2020-03-02 16:23:00,0.06301952350960978,1.0,1.439008,0.668876,0,1.3247477668822238,1.3247477668822238
1340,1360,P429,lab,pushups,1,0.958531574716859,2020-03-02 16:25:00,0.957884174144202,3.8,1.5216880000000002,3.0620149908306624,0,1.6761611151864282,1.5
1341,1361,P429,lab,pushups,2,0.958531574716859,2020-03-02 16:26:00,1.200059066204554,3.8,1.450138,2.4717234849451355,1,1.7712631952985285,1.7712631952985285
1342,1362,P429,lab,pushups,3,0.958531574716859,2020-03-02 16:27:00,1.0343752268811408,3.8,1.439008,2.4422790560958214,1,1.706199151596224,1.706199151596224
1343,1363,P429,lab,pushups,4,0.958531574716859,2020-03-02 16:28:00,4.253111261864851,3.8,1.439008,2.3389433342284742,1,2.970196792534327,2.970196792534327
1344,1364,P429,lab,pushups,5,0.958531574716859,2020-03-02 16:29:00,7.6102461704198525,3.8,1.442188,2.1267371770686534,1,4.288543671123876,4.288543671123876
1345,1365,P429,lab,breathing,1,0.958531574716859,2020-03-02 16:31:00,2.3041845484351864,1.0,1.439008,0.668876,0,2.2048532721704976,1.5
1346,1366,P429,lab,breathing,2,0.958531574716859,2020-03-02 16:32:00,0.028533128306099262,1.0,1.439008,0.668876,0,1.3112049594858053,1.3112049594858053
1347,1367,P429,lab,breathing,3,0.958531574716859,2020-03-02 16:33:00,0.031183066661769294,1.0,1.439008,0.668876,0,1.3122455902780767,1.3122455902780767
1348,1368,P429,lab,breathing,4,0.958531574716859,2020-03-02 16:34:00,0.02183598413520424,1.0,1.439008,0.668876,0,1.3085749909698947,1.3085749909698947
1349,1369,P429,lab,breathing,5,0.958531574716859,2020-03-02 16:35:00,0.021626700143805726,1.0,1.439008,0.668876,0,1.3084928051464726,1.3084928051464726
1350,1370,P429,lab,running,1,7.1205202693252385,2020-03-02 16:38:00,18.95357837607772,6.0,6.662953000000001,6.5109463888524814,1,8.743070228285719,8.743070228285719
1351,1371,P429,lab,running,2,7.1205202693252385,2020-03-02 16:39:00,18.478489540881124,6.0,6.957103,6.875609318158111,1,8.556502842704019,8.556502842704019
1352,1372,P429,lab,running,3,7.1205202693252385,2020-03-02 16:40:00,18.327198976633294,6.0,6.860113,6.8044958705028975,1,8.497091038123894,8.497091038123894
